,196356,204083,170667,115511,129719,174347,143618,116999,194535,125275
196356,1.0000000000000002,0.8184673020770207,0.7016693295135257,0.7136796870695831,0.674232824637761,0.7335133050520634,0.6666299377444771,0.7667346151727179,0.6987493801994382,0.680568563715498
204083,0.0,1.0000000000000002,0.7729050741006005,0.7311442895708226,0.5983692358547738,0.821717811690816,0.6861880888105337,0.7375902154151287,0.769985124786513,0.7001267147815547
170667,0.0,0.0,1.0000000000000002,0.7572585532477549,0.7088865627238169,0.859842432923806,0.796705415679577,0.6335739077736765,0.8377499862266542,0.8106440416505979
115511,0.0,0.0,0.0,1.0000000000000002,0.7731254476337391,0.6892733182744752,0.765522560740455,0.697261858850752,0.8493195967164342,0.7361577874497273
129719,0.0,0.0,0.0,0.0,1.0000000000000002,0.6925789212715553,0.8762602611426368,0.7652470938240318,0.7581951407635943,0.7960993884634455
174347,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.7803977742273153,0.7121370723376123,0.7697647512533744,0.7943364001983362
143618,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.7576442069307476,0.8460139937193542,0.8839182414192055
116999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.6823315519806072,0.7788551594953446
194535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,0.8166492204286264
125275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002
